Send Email Confirmation,Send Email Confirmation
URL method for Cancel URL and Return URL,URL method for Cancel URL and Return URL
Frontend Experience Settings,Настройки на публичен сайт
Basic Settings - PayPal Express Checkout,Basic Settings - PayPal Express Checkout
Express Checkout,Express Checkout
Add PayPal as an additional payment method to your checkout page.,Add PayPal as an additional payment method to your checkout page.
Email Associated with PayPal Merchant Account,Имейл асоцииран с PayPal търговски профил
Don't have a PayPal account? Simply enter your email address.,Нямате PayPal профил? Просто въведете вашия имейл адрес.
API Authentication Methods,API Authentication Methods
API Username,API потребителско име
API Password,API парола
Get Credentials from PayPal,Вземи удостоверение за самоличност от PayPal
Sandbox Mode,Sandbox режим
API Uses Proxy,API Прокси
Enable In-Context Checkout Experience,Enable In-Context Checkout Experience
Merchant Account ID,Merchant Account ID
Enable PayPal Credit,Enable PayPal Credit
                        You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
                        You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
Sort Order PayPal Credit,Sort Order PayPal Credit
Publisher ID,Publisher ID
Required to display a banner,Required to display a banner
Get Publisher ID from PayPal,Get Publisher ID from PayPal
Display,Display
"It is recommended to set this value to ""PayPal"" per store views.","Препоръчително е използването на стойност PayPal"" за всеки изглед на магазин."""
Display on Product Details Page,Display on Product Details Page
Authorization Honor Period (days),Authorization Honor Period (days)
Specifies what the Authorization Honor Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.,Specifies what the Authorization Honor Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.
Order Valid Period (days),Order Valid Period (days)
Specifies what the Order Valid Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.,Specifies what the Order Valid Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.
Number of Child Authorizations,Number of Child Authorizations
The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.,The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.
Display on Shopping Cart,Display on Shopping Cart
Also affects mini-shopping cart.,Също засяга и мини-количката.
Transfer Cart Line Items,Transfer Cart Line Items?!?
Transfer Shipping Options,Опции за доставки на трансфер
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only."
Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.,Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.
Shortcut Buttons Flavor,Бързи бутони
Enable PayPal Guest Checkout,Активирай PayPal разплащане за гости
Ability for buyer to purchase without PayPal account.,"Възможност за купувача да закупува без профил в PayPal.""
"
Require Customer's Billing Address,Require Customer's Billing Address
This feature needs be enabled first for the merchant account through PayPal technical support.,This feature needs be enabled first for the merchant account through PayPal technical support.
Billing Agreement Signup,Billing Agreement Signup
"Whether to create a billing agreement, if there are no active billing agreements available.","Дали да създаде споразумение за плащане, при положение че няма налични активни такива."
Skip Order Review Step,Skip Order Review Step
PayPal Billing Agreement Settings,PayPal Billing Agreement Settings
Allow in Billing Agreement Wizard,Позволи в прозорец за споразумение за плащане
SFTP Credentials,SFTP данни за вход
Custom Endpoint Hostname or IP-Address,Различно име на хост или IP-адрес за крайна цел
"By default it is ""reports.paypal.com"".","По подразбиране е reports.paypal.com""."""
"Use colon to specify port. For example: ""test.example.com:5224"".","Използвайте двуеточие за определяне на порт. Например: test.example.com:5224""."""
Custom Path,Различен път
Scheduled Fetching,Извличане на планирани
Enable Automatic Fetching,Активирай автоматично извличане
Schedule,Планирай
PayPal retains reports for 45 days.,PayPal съхранява справки за последните 45 дни.
Time of Day,Време от деня
PayPal Product Logo,PayPal - лого на продукт
Displays on catalog pages and homepage.,Покзва се на страниците от каталога и на заглавна страница.
PayPal Merchant Pages Style,PayPal  - стил за страници на търговец
Page Style,Стил на страницата
"                                    Allowable values: """"paypal""""","primary"""" (default)"
"                                    Allowable values: """"paypal""""","primary"""" (default)"
Header Image URL,URL адрес за заглавен блок
Header Background Color,Header Background Color
Header Border Color,Цвят за рамка на заглавен блок
2-pixel perimeter around the header space.,2-pixel perimeter around the header space.
Page Background Color,Цвят за фон на страница
Website Payments Pro Hosted Solution,Website Payments Pro Hosted Solution
Accept payments with a PCI compliant checkout that keeps customers on your site.,Accept payments with a PCI compliant checkout that keeps customers on your site.
Payments Pro Hosted Solution,Payments Pro Hosted Solution
                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
Basic Settings - PayPal Payments Pro Hosted Solution,Basic Settings - PayPal Payments Pro Hosted Solution
Display Express Checkout in the Payment Information step,Display Express Checkout in the Payment Information step
Payments Advanced (Includes Express Checkout),Payments Advanced (Includes Express Checkout)
Accept payments with a PCI-compliant checkout that keeps customers on your site.,Accept payments with a PCI-compliant checkout that keeps customers on your site.
Payments Advanced and Express Checkout,Payments Advanced and Express Checkout
PayPal recommends that you set up an additional User on your account at manager.paypal.com,PayPal recommends that you set up an additional User on your account at manager.paypal.com
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here."
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
Basic Settings - PayPal Payments Advanced,Basic Settings - PayPal Payments Advanced
Payflow Pro (Includes Express Checkout),Payflow Pro (Includes Express Checkout)
Payflow Pro and Express Checkout,Payflow Pro and Express Checkout
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
Website Payments Pro Hosted Solution and Express Checkout,Website Payments Pro Hosted Solution and Express Checkout
Basic Settings - PayPal Website Payments Pro Hosted Solution,Basic Settings - PayPal Website Payments Pro Hosted Solution
Module layout label,Module layout label
Module layout title,Module layout title
Theme layout label,Theme layout label
Theme layout title,Theme layout title
Name only,Name only
Name and title space delimiter,Name and title space delimiter
title1,title1
title2,title2
Name only in sub node,Name only in sub node
Text outside of attribute,Text outside of attribute
1 column,1 колона
1 column modified,1 column modified
2 columns with left bar,2 колони с лява лента
Catalog New Products List,Каталожен списък нови продукти
List of Products that are set as New,Списък с продукти маркирани като нови
Display Type,Display Type
"All products - recently added products, New products - products marked as new","All products - recently added products, New products - products marked as new"
All products,All products
New products,New products
Display Page Control,Display Page Control
Number of Products per Page,Number of Products per Page
Number of Products to Display,Брой продукти за показване
New Products Grid Template,Нов шаблон за таблица продукти
New Products List Template,Нов шаблон за списък продукти
New Products Images and Names Template,New Products Images and Names Template
New Products Names Only Template,New Products Names Only Template
New Products Images Only Template,New Products Images Only Template
Cache Lifetime (Seconds),Продължителност на кеша (секунди)
",86400 by default", if not set. To refresh instantly
Orders and Returns Search Form,"Форма за търсене Проверка на поръчка"""""
Anchor Custom Title,Ново заглавие за връзка
CMS Page Link Block Template,Блок шаблон на линк на CMS страница
CMS Page Link Inline Template,Вграден шаблон на линк на CMS страница
Display a Link to Loading a Spreadsheet,Display a Link to Loading a Spreadsheet
Defines whether a link to My Account,Defines whether a link to My Account
Link Text,Link Text
The text of the link to the My Account &gt; Order by SKU page,The text of the link to the My Account &gt; Order by SKU page
Load a list of SKUs,Load a list of SKUs
Default Template,Шаблон по подразбиране
Test Indexer Declaration,Test Indexer Declaration
Invalid provider attribute value,Invalid provider attribute value
Duplicate indexer id,Duplicate indexer id
Duplicate 'view_id' in indexer declaration,Duplicate 'view_id' in indexer declaration
Empty fields,Empty fields
Invalid handler attribute value,Invalid handler attribute value
Duplicate field declaration,Duplicate field declaration
Invalid source attribute value,Invalid source attribute value
Invalid field handler attribute value,Invalid field handler attribute value
Invalid field type,Invalid field type
No dataType attribute for 'filterable' type field,No dataType attribute for 'filterable' type field
Invalid field dataType attribute value,Invalid field dataType attribute value
Test Indexer Declaration 1,Test Indexer Declaration 1
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache."
Catalog Product Link,Линк за продукт
Link to a Specified Product,Свържи с избран продукт
Anchor Custom Text,Нов текст за връзка
"If empty, we'll use the product name here.","If empty, we'll use the product name here."
Product Link Block Template,Шаблон на блок за продуктово свързване
Product Link Inline Template,Вграден шаблон за продуктово свързване
Catalog Category Link,Линк за каталог категория
Link to a Specified Category,Свържи с избрана категория
"If empty, we'll use the category name here.","If empty, we'll use the category name here."
Category Link Block Template,Блок шаблон за линк на категория
Category Link Inline Template,Вграден шаблон за линк на категория
Advanced,Разширено
Disable Modules Output,Забрани изходящи данни от модули
Phrase 2,Phrase 2
Phrase 3,Phrase 3
Cache Description,Cache Description
Layouts,Layouts
Layout building instructions,Layout building instructions
String with translate,String with translate
Indexer public name one,Indexer public name one
Indexer public description one,Indexer public description one
Indexer public name two,Indexer public name two
Indexer public description two,Indexer public description two
Indexer public name three,Indexer public name three
Indexer public description three,Indexer public description three
Test Translate,Test Translate
Move to Archive,Move to Archive
One,One
Two,Two
Show Toolbar,Покажи лента с инструменти
Show List,Покажи списък
Use HTTPS to Get Feed,Използвай HTTPS за получаване на Feed данни
Update Frequency,Обновяване на Честота
Last Update,Последно обновяване
Severity,Важност
Date Added,Дата на добавяне
Authorize.net Direct Post,Authorize.net Direct Post
API Login ID,API ID за вход
Transaction Key,Ключ на транзакция
Merchant MD5,Merchant MD5
Gateway URL,Gateway URL
Transaction Details URL,Transaction Details URL
Accepted Currency,Приета валута
Debug,Дебъг
Email Customer,Имейл за клиент
Merchant's Email,Имейл на тръговец
Credit Card Types,Видове кредитни карти
Credit Card Verification,Верифициране на кредитна карта
Payment from Applicable Countries,Плащане от наличните държави
Payment from Specific Countries,Плащане от избрани държави
Minimum Order Total,Минимална обща сума на поръчката
Maximum Order Total,Максимална обща сума на поръчката
Allow everything,Allow everything
Magento Admin,Magento Админ
Global Search,Глобално търсене
SEO & Search,SEO & Search
User Content,User Content
Elements,Elements
Design,Дизайн
All Stores,All Stores
Other Settings,Other Settings
Data Transfer,Data Transfer
Magento Connect,Magento Connect
Connect Manager,Connect Manager
Package Extensions,Package Extensions
Web Setup Wizard,Web Setup Wizard
Communications,Communications
Services,Услуги
Store Email Addresses,Имейл адрес на магазин
Custom Email 1,Друг Имейл 1
Custom Email 2,Друг Имейл 2
General Contact,Основни данни за контакт
Sales Representative,Търговски представител
Customer Support,Клиентска поддръжка
Developer,Разработчик
Enabled Template Path Hints for Storefront,Enabled Template Path Hints for Storefront
Enabled Template Path Hints for Admin,Enabled Template Path Hints for Admin
Add Block Names to Hints,Добави имена на блокове към подсказка
Template Settings,Нстройки за шаблон
Allow Symlinks,Allow Symlinks
Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.,Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.
Minify Html,Minify Html
Minification is not applied in developer mode.,Minification is not applied in developer mode.
Translate Inline,Вградено превеждане
Enabled for Storefront,Enabled for Storefront
Enabled for Admin,Активно за Администрация
"Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations.","Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations."
JavaScript Settings,JavaScript настройки
Merge JavaScript Files,Обедини JavaScript файлове
Enable JavaScript Bundling,Enable JavaScript Bundling
Minify JavaScript Files,Minify JavaScript Files
CSS Settings,CSS Настройки
Merge CSS Files,Обедини CSS файлове
Minify CSS Files,Minify CSS Files
Image Processing Settings,Image Processing Settings
Image Adapter,Image Adapter
Static Files Settings,Static Files Settings
Sign Static Files,Sign Static Files
Country Options,Country Options
Allow Countries,Позволи държави
Default Country,Държава по подразбиране
European Union Countries,European Union Countries
Top destinations,Top destinations
Locale Options,Регионални настройки
Timezone,Часова зона
Locale,Регион
First Day of Week,Първи ден на седмицата
Weekend Days,Дни за уикенд
Store Hours of Operation,Store Hours of Operation
ZIP/Postal Code,ZIP/Postal Code
Street Address Line 2,Street Address Line 2
Single-Store Mode,Single-Store Mode
Enable Single-Store Mode,Enable Single-Store Mode
This setting will not be taken into account if system has more than one store view.,This setting will not be taken into account if system has more than one store view.
Mail Sending Settings,Настройки за изпращане на имейл
Disable Email Communications,Забрани имейл комуникации
Host,Хост
Port (25),Порт (25)
Set Return-Path,Задай Return-Path
Return-Path Email,Имейл за Return-Path
Admin User Emails,Административни потребителски имейли
Forgot Password Email Template,Шаблон за имейл за забравена парола
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected."
Forgot and Reset Email Sender,Forgot and Reset Email Sender
Startup Page,Стартираща страница
Admin Base URL,Базово URL за администрация
Use Custom Admin URL,Използвай друг адрес за достъп до администрация
Custom Admin URL,URL за администрация по избор
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/","Убедете се че базовия адрес (URL) завършва с '/' (наклонена черта), напр. http://yourdomain/magento/"
Use Custom Admin Path,Use Custom Admin Path
Custom Admin Path,Custom Admin Path
You will have to sign in after you save your custom admin path.,You will have to sign in after you save your custom admin path.
Security,Сигурност
Recovery Link Expiration Period (hours),Recovery Link Expiration Period (hours)
Please enter a number 1 or greater in this field.,Please enter a number 1 or greater in this field.
Add Secret Key to URLs,Добави таен ключ към URL
Login is Case Sensitive,Оторизацията за вход е чувствителна на малки/главни букви
Admin Session Lifetime (seconds),Admin Session Lifetime (seconds)
Please enter at least 60 and at most 31536000 (one year).,Please enter at least 60 and at most 31536000 (one year).
Enable Charts,Разреши графики
Web,Уеб
Url Options,Url опции
Add Store Code to Urls,Add Store Code to Urls
"                        <strong style=""""color:red"""">Warning!</strong> When using Store Code in URLs", in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
"                        <strong style=""""color:red"""">Warning!</strong> When using Store Code in URLs", in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
Auto-redirect to Base URL,Пренасочване към основния URL
Search Engine Optimization,Search Engine Optimization
Use Web Server Rewrites,Използвай презаписвания на уеб сървър
Base URLs,Base URLs
Base URL,Базов URL адрес
Specify URL or {{base_url}} placeholder.,Specify URL or {{base_url}} placeholder.
Base Link URL,Вазово URL за линк
Base URL for Static View Files,Base URL for Static View Files
May be empty or start with {{unsecure_base_url}} placeholder.,May be empty or start with {{unsecure_base_url}} placeholder.
Base URL for User Media Files,Base URL for User Media Files
Base URLs (Secure),Base URLs (Secure)
Secure Base URL,Сигурен базов URL адрес
"Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder.","Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder."
Secure Base Link URL,Secure Base Link URL
Secure Base URL for Static View Files,Secure Base URL for Static View Files
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.","May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder."
Secure Base URL for User Media Files,Secure Base URL for User Media Files
Use Secure URLs on Storefront,Use Secure URLs on Storefront
Use Secure URLs in Admin,Използвай сигурни адреси за достъп в администрация
Enable HTTP Strict Transport Security (HSTS),Enable HTTP Strict Transport Security (HSTS)
Upgrade Insecure Requests,Upgrade Insecure Requests
Offloader header,Offloader header
Default Pages,Страници по подразбиране
Default Web URL,Уеб URL по подразбиране
Default No-route URL,URL по подразбиране при липса на маршрут
Session Validation Settings,Настройки за валидиране на сесия
Validate REMOTE_ADDR,Валидирай REMOTE_ADDR
Validate HTTP_VIA,Валидирай HTTP_VIA
Validate HTTP_X_FORWARDED_FOR,Валидирай HTTP_X_FORWARDED_FOR
Validate HTTP_USER_AGENT,Валидирай HTTP_USER_AGENT
Use SID on Storefront,Use SID on Storefront
Allows customers to stay logged in when switching between different stores.,Позволява клиентите да остават оторизирани в системата при превключване между различни магазини.
Cache Type,Тип кеш
Tags,Ключови думи
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=page-heading"">Грешка 404</h1><p>Страницата не е намерена.</p>"""
Community Edition,Community Edition
Default Theme,Default Theme
Applied Theme,Applied Theme
"If no value is specified, the system default is used. The system default may be modified by third party extensions.","If no value is specified, the system default is used. The system default may be modified by third party extensions."
Design Rule,Design Rule
User Agent Rules,User Agent Rules
Magento_Ui/js/dynamic-rows/record,Magento_Ui/js/dynamic-rows/record
Pagination,Страниране
Pagination Frame,Рамка за страниране
How many links to display at once.,Клко линка да се покажат наведнъж
Pagination Frame Skip,Пропускане на мамка за страниране
"If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value.","If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value."
Anchor Text for Previous,Текст на линка за Предишна
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used."
Anchor Text for Next,Текст на линка за Следваща
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used."
Theme Name,Theme Name
Rollback,Rollback
Scheduled Backup Settings,Scheduled Backup Settings
Enable Scheduled Backup,Enable Scheduled Backup
Backup Type,Backup Type
Start Time,Начало
Frequency,Честота
Maintenance Mode,Maintenance Mode
Are you sure you want to delete the selected backup(s)?,Are you sure you want to delete the selected backup(s)?
Size(bytes),Size(bytes)
Braintree,Braintree
&nbsp;,&nbsp;
Enable PayPal through Braintree,Enable PayPal through Braintree
Basic Braintree Settings,Basic Braintree Settings
Environment,Environment
Merchant ID,Търговец ID
Public Key,Public Key
Private Key,Private Key
Advanced Braintree Settings,Advanced Braintree Settings
Advanced Fraud Protection,Advanced Fraud Protection
Kount Merchant ID,Kount Merchant ID
CVV Verification,CVV Verification
Country Specific Settings,Country Specific Settings
Country Specific Credit Card Types,Country Specific Credit Card Types
PayPal through Braintree,PayPal through Braintree
Override Merchant Name,Override Merchant Name
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,Allow to Edit Shipping Address Entered During Checkout on PayPal Side
3D Secure Verification Settings,3D Secure Verification Settings
3D Secure Verification,3D Secure Verification
Threshold Amount,Threshold Amount
Verify for Applicable Countries,Verify for Applicable Countries
Verify for Specific Countries,Verify for Specific Countries
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format."
PayPal Payment ID,PayPal Payment ID
Payment Type,Payment Type
Settlement Code,Settlement Code
Settlement Response Text,Settlement Response Text
Refund Ids,Refund Ids
Settlement Batch ID,Settlement Batch ID
CAPTCHA,CAPTCHA
Enable CAPTCHA in Admin,Enable CAPTCHA in Admin
Font,Font
Forms,Forms
Displaying Mode,Displaying Mode
Number of Unsuccessful Attempts to Login,Number of Unsuccessful Attempts to Login
"If 0 is specified, CAPTCHA on the Login form will be always available.","If 0 is specified, CAPTCHA on the Login form will be always available."
CAPTCHA Timeout (minutes),CAPTCHA Timeout (minutes)
Number of Symbols,Number of Symbols
Please specify 8 symbols at the most. Range allowed (e.g. 3-5),Please specify 8 symbols at the most. Range allowed (e.g. 3-5)
Symbols Used in CAPTCHA,Symbols Used in CAPTCHA
"                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. """"i""""","l"""""
"                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. """"i""""","l"""""
Case Sensitive,Case Sensitive
Enable CAPTCHA on Storefront,Enable CAPTCHA on Storefront
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen.","CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen."
Inventory Section,Сектор Инвентар
Inventory,Инвентар
Stock Options,Опции за налични количества
Decrease Stock When Order is Placed,Намали налични количества при поръчка
Set Items' Status to be In Stock When Order is Cancelled,Статус налични количества на артикулите да се промени на В наличност при анулиране на поръчка
Display Out of Stock Products,Display Out of Stock Products
Products will still be shown by direct product URLs.,Products will still be shown by direct product URLs.
Only X left Threshold,Само праг Х налични
Display Products Availability in Stock on Storefront,Display Products Availability in Stock on Storefront
Product Stock Options,Опции за наличност на продукта
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
Automatically Return Credit Memo Item to Stock,Automatically Return Credit Memo Item to Stock
Stock,Stock
Index stock,Index stock
Use Deferred Stock Update,Use Deferred Stock Update
Catalog Rule Product,Catalog Rule Product
Indexed rule/product association,Indexed rule/product association
Catalog Product Rule,Catalog Product Rule
Indexed product/rule association,Indexed product/rule association
Rule Information,Информация за правило
Popular Search Terms,Често използвани критерии за търсене
Minimal Query Length,Минимална дължина на заявка за търсене
Maximum Query Length,Максимална дължина на заявка за търсене
Category URL Suffix,Наставка за URL на категории
You need to refresh the cache.,You need to refresh the cache.
Product URL Suffix,Наставка на URL на продукт
Use Categories Path for Product URLs,Използвай път на категории за връзки (URLs) на продукти
Create Permanent Redirect for URLs if URL Key Changed,Create Permanent Redirect for URLs if URL Key Changed
Catalog Products List,Catalog Products List
List of Products,List of Products
Products Grid Template,Products Grid Template
Catalog Section,Каталог секция
Product Fields Auto-Generation,Product Fields Auto-Generation
Mask for SKU,Mask for SKU
Use {{name}} as Product Name placeholder,Use {{name}} as Product Name placeholder
Mask for Meta Title,Mask for Meta Title
Mask for Meta Keywords,Mask for Meta Keywords
Use {{name}} as Product Name or {{sku}} as Product SKU placeholders,Use {{name}} as Product Name or {{sku}} as Product SKU placeholders
Mask for Meta Description,Mask for Meta Description
Use {{name}} and {{description}} as Product Name and Product Description placeholders,Use {{name}} and {{description}} as Product Name and Product Description placeholders
Storefront,Storefront
List Mode,Режим списък
Products per Page on Grid Allowed Values,Позволени стойности за продукти на страница на табличен списък
Comma-separated.,Разделено със запетая.
Products per Page on Grid Default Value,Стойност по подразбиране за продукти на страница на табличен списък
Must be in the allowed values list,Must be in the allowed values list
Products per Page on List Allowed Values,Позволени стойности за продукти на страница на списък
Products per Page on List Default Value,Стойност по подразбиране за продукти на страница на списък
Use Flat Catalog Category,Използвай линейни категории
Use Flat Catalog Product,Използвай линейни продукти
Product Listing Sort by,Сортирай списъка с продукти по
Allow All Products per Page,Разрешаване на всички продукти на страница
"Whether to show ""All"" option in the ""Show X Per Page"" dropdown","Whether to show ""All"" option in the ""Show X Per Page"" dropdown"
Allow Dynamic Media URLs in Products and Categories,Разрешаване на Динамични медйини линкове в продукти и категории
"E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.","Напр. {{media url=path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Изпозлването на динамични директиви се отразява върху скоростта на работа на каталога."""
Product Image Placeholders,Контейнери на продуктови изображения
Page Title Separator,Разделител за заглавие на страницата
Use Canonical Link Meta Tag For Categories,Използвай каноничен линк мета таг за категории
Use Canonical Link Meta Tag For Products,Използвай каноничен линк мета таг за продукти
Catalog Price Scope,Каталожен ценови обхват
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").","This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"")."
Category Top Navigation,Основна навигация на категории
Maximal Depth,Макс. дълбочина
Date & Time Custom Options,Потребителски опции за Дата и Час
Use JavaScript Calendar,Използвай JavaScript календар
Date Fields Order,Подредба на полета тип Дата
Time Format,Формат за час
Year Range,Годишен период
Please use a four-digit year format.,Please use a four-digit year format.
Use Static URLs for Media Content in WYSIWYG for Catalog,Използвай статични адреси (URL) за медйно съдъжание във WYSIWYG редактора за каталога
This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.,This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.
Top Level Category,Категория от горно ниво
Product Flat Data,Линейна информация за продукта
Reorganize EAV product structure to flat structure,Reorganize EAV product structure to flat structure
Category Flat Data,Категории линейни данни
Reorganize EAV category structure to flat structure,Reorganize EAV category structure to flat structure
Category Products,Категория: Продукти
Indexed category/products association,Индексирана асоциация на категория/продукт
Product Categories,Категории на продукта
Indexed product/categories association,Indexed product/categories association
Product Price,Product Price
Index product prices,Индексирай цени на продукти
Product EAV,Product EAV
Index product EAV,Index product EAV
Select Product...,Избери продукт...
Select Category...,Избери категория...
Set,Set
Category Information,Category Information
Enable Category,Enable Category
Include in Menu,Include in Menu
Category Image,Category Image
Add CMS Block,Add CMS Block
Display Settings,Display Settings
Anchor,Anchor
Sort Products By,Sort Products By
Use All,Use All
Default Product Sorting,Default Product Sorting
Layered Navigation Price Step,Layered Navigation Price Step
Meta Title,Meta Title
Meta Keywords,Мета ключови думи
Meta Description,Мета описание
Products in Category,Products in Category
Use Parent Category Settings,Use Parent Category Settings
Layout Update XML,XML за обновяване на оформлението
Apply Design to Products,Apply Design to Products
Schedule Design Update,Schedule Design Update
AttributeSetText,AttributeSetText
StatusText,StatusText
Product Image Watermarks,Водни знаци на продуктови изображения
Base,Base
"Allowed file types: jpeg, gif, png.","Allowed file types: jpeg, gif, png."
Image Opacity,Image Opacity
Example format: 200x300.,Example format: 200x300.
Image Position,Image Position
Small,Small
Values,Values
Add this attribute to the list of column options in the product grid.,Add this attribute to the list of column options in the product grid.
Add this attribute to the list of filter options in the product grid.,Add this attribute to the list of filter options in the product grid.
Delete items,Delete items
Delete selected items?,Delete selected items?
Change status,Смени статус
Update attributes,Обнови атрибути
none,none
Overview,Overview
Terms & Conditions,Terms & Conditions
Enable Terms and Conditions,Разреши Правила и условия
Checkout Options,Опции на разплащане
Enable Onepage Checkout,Разреши разплащане на една страница
Allow Guest Checkout,Разреши на разплащане като Гост
Quote Lifetime (days),Quote Lifetime (days)
After Adding a Product Redirect to Shopping Cart,Пренасочи към количката след добавяне на продукта
My Cart Link,Линк към моята количка
Display Cart Summary,Покажи общ преглед на количката
Shopping Cart Sidebar,Shopping Cart Sidebar
Display Shopping Cart Sidebar,Покажи странична лента на количката
Maximum Display Recently Added Item(s),Максимален брой за показване на последно добавени продукти
Payment Failed Emails,Payment Failed Emails
Payment Failed Email Sender,Payment Failed Email Sender
Payment Failed Email Receiver,Payment Failed Email Receiver
Payment Failed Template,Payment Failed Template
Send Payment Failed Email Copy To,Send Payment Failed Email Copy To
"Separate by "","".","Разделяне чрез "",""."
Send Payment Failed Email Copy Method,Send Payment Failed Email Copy Method
We'll send your order confirmation here.,We'll send your order confirmation here.
Payment,Payment
Not yet calculated,Not yet calculated
We received your order!,We received your order!
Media Gallery,Media Gallery
Content Management,Управление на съдържанието
CMS Home Page,CMS Начална страница
CMS No Route Page,CMS страница без маршрут
CMS No Cookies Page,CMS страница без Cookies
Show Breadcrumbs for CMS Pages,Покажи път за CMS страници
Browser Capabilities Detection,Откриване на възможностите на браузър
Redirect to CMS-page if Cookies are Disabled,Пренасочи ктм CMS страница ако са деактивирани Cookies на браузъра
Show Notice if JavaScript is Disabled,Покажи предупреждение ако деактивиран JavaScript
Show Notice if Local Storage is Disabled,Show Notice if Local Storage is Disabled
WYSIWYG Options,WYSIWYG опции
Enable WYSIWYG Editor,Активирай WYSIWYG редактор
CMS Page Link,Линк на CMS страница
Link to a CMS Page,Връзка към CMS страница
